### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,39,105,-79.2519,0,255,0,0,100,1,1
1,405,163,95.2021,0,255,0,0,100,1,1
2,392,310,2.38169,0,255,0,0,100,1,1
3,463,332,-91.1861,0,255,0,0,100,1,1
4,544,252,-30.8502,0,255,0,0,100,1,1
5,273,190,11.1286,0,255,0,0,100,1,1
6,518,233,126.293,0,255,0,0,100,1,1
7,281,236,96.9952,0,255,0,0,100,1,1
8,27,382,-99.8756,0,255,0,0,100,1,1
9,440,129,45.0322,0,255,0,0,100,1,1
10,394,289,157.013,0,255,0,0,100,1,1
11,128,510,-6.64163,0,255,0,0,100,1,1
12,71,119,88.7153,0,255,0,0,100,1,1
13,131,304,2.9265,0,255,0,0,100,1,1
14,469,27,-120.203,0,255,0,0,100,1,1
15,579,148,-37.029,0,255,0,0,100,1,1
16,231,420,86.6082,0,255,0,0,100,1,1
17,483,76,110.776,0,255,0,0,100,1,1
18,433,128,39.3284,0,255,0,0,100,1,1
19,384,395,-158.994,0,255,0,0,100,1,1
20,284,308,-56.5262,0,255,0,0,100,1,1
21,574,319,-171.639,0,255,0,0,100,1,1
22,89,568,-166.187,0,255,0,0,100,1,1
23,495,13,-61.6639,0,255,0,0,100,1,1
24,29,93,-138.282,0,255,0,0,100,1,1
25,343,202,93.2926,0,255,0,0,100,1,1
26,396,95,75.2152,0,255,0,0,100,1,1
27,137,349,-2.24251,0,255,0,0,100,1,1
28,342,168,-152.459,0,255,0,0,100,1,1
29,192,351,-30.8992,0,255,0,0,100,1,1
30,530,271,42.346,0,255,0,0,100,1,1
31,261,362,33.0452,0,255,0,0,100,1,1
32,518,163,133.931,0,255,0,0,100,1,1
33,522,426,-145.035,0,255,0,0,100,1,1
34,488,376,122.633,0,255,0,0,100,1,1
35,330,246,126.493,0,255,0,0,100,1,1
36,180,433,49.8395,0,255,0,0,100,1,1
37,167,233,-5.95519,0,255,0,0,100,1,1
38,89,347,-44.1472,0,255,0,0,100,1,1
39,542,503,-54.9537,0,255,0,0,100,1,1
40,140,291,85.9253,0,255,0,0,100,1,1
41,233,58,28.619,0,255,0,0,100,1,1
42,532,259,61.6416,0,255,0,0,100,1,1
43,358,304,-116.613,0,255,0,0,100,1,1
44,17,457,-152.53,0,255,0,0,100,1,1
45,299,528,34.7138,0,255,0,0,100,1,1
46,88,115,81.4451,0,255,0,0,100,1,1
47,376,264,171.865,0,255,0,0,100,1,1
48,502,386,106.466,0,255,0,0,100,1,1
49,148,86,153.995,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
